customer_id,customer_name,email,phone,address,country,country_id,type,opening_balance
CUID_0149,Ngo Dung,ngodung439@gmail.com,+84752964508,"180 Cach Mang Thang Tam, Phuong 7, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,2000
CUID_0150,Cong ty Co phan Group Xuan,congtycophangroupxuan883@gmail.com,+84924319859,"768 Dinh Tien Hoang, Phuong 8, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0151,Shop VN VN,shopvnvn514@zoho.com,+84918990428,"345 Le Loi, Phuong 15, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0152,Bui Khanh,buikhanh995@outlook.com,+84897757190,"564 Cach Mang Thang Tam, Phuong 1, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0153,Trung tam Media Star,trungtammediastar@zoho.com,+84840970985,"727 Cach Mang Thang Tam, Phuong 14, Quan 3, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0154,Do Chi,dochi@zoho.com,+84861289383,"473 Pham Ngoc Thach, Phuong 8, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0155,Ngo Minh Dung,ngominhdung@yahoo.com,+84745923211,"712 Pham Ngoc Thach, Phuong Ben Nghe, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,10
CUID_0156,Doanh nghiep Media An,doanhnghiepmediaan50@hotmail.com,+84729044724,"833 Tran Hung Dao, Phuong 5, Quan 1, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0157,Nha phan phoi Solutions Net,nhaphanphoisolutionsnet645@outlook.com,+84952800941,"936 Cach Mang Thang Tam, Phuong 5, Quan 1, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0158,Ly Bao Phuc,lybaophuc699@outlook.com,+84812128062,"312 Nguyen Thi Minh Khai, Phuong 13, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0159,Phan Thanh Van,phanthanhvan@yahoo.com,+84579735495,"407 Pham Ngoc Thach, Phuong 7, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0160,Ly Linh,lylinh@gmail.com,+84857991628,"949 Nguyen Van Cu, Phuong 8, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0161,Shop Elite Inno,shopeliteinno325@yahoo.com,+84790795519,"912 Nguyen Thi Minh Khai, Phuong 15, Quan 10, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0162,Nguyen Thanh An,nguyenthanhan@zoho.com,+84792179830,"610 Tran Hung Dao, Phuong 5, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0163,Shop Inno Nam,shopinnonam309@zoho.com,+84711979619,"720 Pasteur, Phuong 11, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0164,Giai phap VN Dung,giaiphapvndung1@yahoo.com,+84539906992,"589 Le Loi, Phuong 14, Quan 5, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0165,Huynh Ha,huynhha@proton.me,+84986730263,"815 Le Loi, Phuong 1, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0166,Doanh nghiep Elite Oanh,doanhnghiepeliteoanh@outlook.com,+84751486610,"876 Nguyen Van Cu, Phuong 10, Quan 1, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0167,Cong ty Co phan Digital Future,congtycophandigitalfuture76@outlook.com,+84599398746,"631 Dinh Tien Hoang, Phuong 7, Quan 1, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0168,Pham Hong Xuan,phamhongxuan@hotmail.com,+84720581342,"687 Pasteur, Phuong 14, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0169,Do Thi Uyen,dothiuyen407@gmail.com,+84846051834,"279 Nguyen Thi Minh Khai, Phuong 14, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0170,Nguyen Duc Dung,nguyenducdung@gmail.com,+84547203596,"968 Nguyen Thi Minh Khai, Phuong Ben Nghe, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0171,Ly Binh,lybinh@zoho.com,+84586617199,"837 Nguyen Hue, Phuong 7, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0172,Giai phap Group Asia,giaiphapgroupasia932@zoho.com,+84905585907,"611 Vo Van Tan, Phuong 13, Quan 3, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0173,Bui Thi Dung,buithidung@zoho.com,+84788826541,"422 Tran Hung Dao, Phuong Ben Nghe, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0174,Phan Nam,phannam763@proton.me,+84898083246,"110 Nguyen Hue, Phuong 7, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0175,Duong Duc Quan,duongducquan@zoho.com,+84349445307,"77 Pham Ngoc Thach, Phuong 15, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0176,Dich vu Tech Inno,dichvutechinno@yahoo.com,+84382497285,"660 Le Loi, Phuong 1, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0177,Le Uyen,leuyen@zoho.com,+84718762315,"998 Nguyen Hue, Phuong 8, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0178,Phan Bao An,phanbaoan@outlook.com,+84360283964,"395 Cach Mang Thang Tam, Phuong 14, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0179,Dang Phuc,dangphuc523@zoho.com,+84755264323,"293 Pham Ngoc Thach, Phuong 10, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0180,Cong ty TNHH Net Nam,congtytnhhnetnam143@proton.me,+84969243075,"204 Cach Mang Thang Tam, Phuong 8, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0181,Do Huu Ha,dohuuha@proton.me,+84324775998,"680 Le Loi, Phuong 8, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0182,Giai phap Net Hung,giaiphapnethung301@hotmail.com,+84884859085,"898 Dinh Tien Hoang, Phuong 15, Quan 10, TP. Ho Chi Minh",Vietnam,VN,company,1000
CUID_0183,Doanh nghiep Solutions Net,doanhnghiepsolutionsnet@hotmail.com,+84589181039,"330 Nguyen Van Cu, Phuong 1, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0184,Doanh nghiep Asia Future,doanhnghiepasiafuture@outlook.com,+84914444057,"982 Nguyen Van Cu, Phuong 11, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0185,Nha phan phoi Group Khanh,nhaphanphoigroupkhanh392@hotmail.com,+84551822753,"919 Tran Hung Dao, Phuong 11, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0186,Ly Phuc,lyphuc744@gmail.com,+84320517736,"799 Vo Van Tan, Phuong Ben Nghe, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0187,Tran Van Binh,tranvanbinh454@proton.me,+84812726041,"542 Pham Ngoc Thach, Phuong Ben Nghe, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0188,Ly Duc Dung,lyducdung108@hotmail.com,+84811252720,"518 Nguyen Hue, Phuong 14, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0189,Tran Yen,tranyen@proton.me,+84970796492,"61 Le Loi, Phuong 7, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0190,Do Duc Dung,doducdung@gmail.com,+84901638927,"391 Cach Mang Thang Tam, Phuong 7, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0191,Trung tam Star Minh,trungtamstarminh@proton.me,+84867160914,"614 Nguyen Thi Minh Khai, Phuong Ben Nghe, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0192,Huynh Bao Giang,huynhbaogiang@outlook.com,+84984060857,"751 Pasteur, Phuong 8, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0193,Dich vu Media Phuc,dichvumediaphuc@proton.me,+84836385906,"170 Vo Van Tan, Phuong 14, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0194,Vu Quoc Linh,vuquoclinh@gmail.com,+84564248484,"131 Nguyen Thi Minh Khai, Phuong 1, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0195,Dang Thi Minh,dangthiminh@zoho.com,+84893024564,"682 Cach Mang Thang Tam, Phuong 14, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0196,Cong ty TNHH Digital Khanh,congtytnhhdigitalkhanh@proton.me,+84753184874,"270 Pasteur, Phuong 8, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0197,Nha phan phoi Pro Net,nhaphanphoipronet775@proton.me,+84806618455,"996 Nguyen Thi Minh Khai, Phuong 1, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0198,Phan Uyen,phanuyen@zoho.com,+84361816638,"438 Pasteur, Phuong 8, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0199,Hoang Minh Giang,hoangminhgiang@outlook.com,+84527879626,"307 Cach Mang Thang Tam, Phuong 7, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0200,Shop Inno Pro,shopinnopro@hotmail.com,+84556478288,"545 Le Loi, Phuong 1, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,100
CUID_0201,Nha phan phoi VN Future,nhaphanphoivnfuture@hotmail.com,+84386270818,"767 Vo Van Tan, Phuong 8, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0202,Ngo Minh,ngominh@proton.me,+84839935026,"809 Nguyen Thi Minh Khai, Phuong 8, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0203,Bui Duc Hung,buiduchung@hotmail.com,+84911534515,"271 Nguyen Van Cu, Phuong 11, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0204,Le Binh,lebinh@proton.me,+84745373210,"527 Tran Hung Dao, Phuong 13, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0205,Pham Nam,phamnam223@hotmail.com,+84559890649,"638 Pasteur, Phuong 8, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0206,Ly Dung,lydung741@outlook.com,+84705755426,"338 Vo Van Tan, Phuong 5, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0207,Thuong mai Global Tech,thuongmaiglobaltech686@proton.me,+84384157976,"972 Le Loi, Phuong 7, Quan 1, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0208,Tran Minh Linh,tranminhlinh841@zoho.com,+84394443310,"747 Pasteur, Phuong 5, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0209,Shop Elite Xuan,shopelitexuan702@gmail.com,+84762938012,"774 Dinh Tien Hoang, Phuong 15, Quan 10, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0210,Do Oanh,dooanh@gmail.com,+84510535027,"753 Cach Mang Thang Tam, Phuong 8, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0211,Doanh nghiep Solutions Inno,doanhnghiepsolutionsinno@yahoo.com,+84711788994,"572 Le Loi, Phuong 10, Quan 3, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0212,Bui Quoc Oanh,buiquocoanh@yahoo.com,+84316934635,"589 Pasteur, Phuong 11, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0213,Huynh Thanh Quan,huynhthanhquan@hotmail.com,+84363447416,"93 Pham Ngoc Thach, Phuong 7, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0214,Cong ty Co phan Inno VN,congtycophaninnovn@gmail.com,+84985720285,"679 Tran Hung Dao, Phuong 11, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0215,Trung tam Solutions Thao,trungtamsolutionsthao@zoho.com,+84830299671,"173 Tran Hung Dao, Phuong Ben Nghe, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0216,Cong nghe Digital Solutions,congnghedigitalsolutions@yahoo.com,+84303029344,"57 Nguyen Van Cu, Phuong 11, Quan 3, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0217,Duong Duc Linh,duongduclinh@zoho.com,+84333580292,"425 Cach Mang Thang Tam, Phuong 11, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0218,Cong ty TNHH Global Global,congtytnhhglobalglobal78@outlook.com,+84562137128,"747 Le Loi, Phuong 14, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0219,Do An,doan587@yahoo.com,+84516050219,"623 Pasteur, Phuong 1, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0220,Bui Uyen,buiuyen420@yahoo.com,+84515765169,"620 Pasteur, Phuong 5, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0221,Nguyen Bao Van,nguyenbaovan@proton.me,+84361958570,"685 Tran Hung Dao, Phuong Ben Nghe, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0222,Giai phap Global Oanh,giaiphapglobaloanh@hotmail.com,+84549473898,"599 Le Loi, Phuong 13, Quan 5, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0223,Cong ty Co phan VN Oanh,congtycophanvnoanh726@hotmail.com,+84951066331,"677 Pasteur, Phuong 10, Quan 10, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0224,Huynh Ngoc Phuc,huynhngocphuc@yahoo.com,+84543523377,"885 Le Loi, Phuong 8, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0225,Cong ty Co phan Group Xuan,congtycophangroupxuan@outlook.com,+84566036884,"624 Dinh Tien Hoang, Phuong 5, Quan 3, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0226,Bui Anh Phuc,buianhphuc@zoho.com,+84775986426,"833 Vo Van Tan, Phuong 10, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0227,Dang Thanh Ha,dangthanhha244@proton.me,+84990236420,"730 Le Loi, Phuong 5, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0228,Dich vu Digital Khanh,dichvudigitalkhanh986@hotmail.com,+84344015553,"129 Vo Van Tan, Phuong 10, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0229,Ho Anh Yen,hoanhyen@outlook.com,+84794450106,"235 Nguyen Hue, Phuong 11, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0230,Nguyen Linh,nguyenlinh408@yahoo.com,+84709438296,"941 Nguyen Hue, Phuong 14, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0231,Hoang Thanh Khanh,hoangthanhkhanh797@zoho.com,+84910940898,"390 Pasteur, Phuong 11, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0232,Dich vu Star Chi,dichvustarchi782@outlook.com,+84522507455,"413 Tran Hung Dao, Phuong 14, Quan 3, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0233,Ho Ngoc Hung,hongochung@outlook.com,+84738122931,"444 Nguyen Hue, Phuong 13, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0234,Vu Minh Yen,vuminhyen102@proton.me,+84785818740,"441 Nguyen Thi Minh Khai, Phuong 7, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0235,Vu Hong Yen,vuhongyen707@gmail.com,+84308464335,"964 Pham Ngoc Thach, Phuong 11, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0236,Do Hung,dohung@zoho.com,+84517364783,"303 Nguyen Thi Minh Khai, Phuong 7, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0237,Giai phap Future Nam,giaiphapfuturenam351@gmail.com,+84336763879,"775 Pasteur, Phuong 15, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0238,Nguyen Thanh Linh,nguyenthanhlinh@proton.me,+84923094075,"95 Le Loi, Phuong 10, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0239,Giai phap VN Elite,giaiphapvnelite@yahoo.com,+84861806834,"901 Vo Van Tan, Phuong 10, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0240,Thuong mai Solutions Thao,thuongmaisolutionsthao@proton.me,+84546594203,"432 Pham Ngoc Thach, Phuong 7, Quan 10, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0241,Ngo Oanh,ngooanh@hotmail.com,+84964727757,"571 Cach Mang Thang Tam, Phuong 8, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0242,Pham Duc Phuc,phamducphuc81@outlook.com,+84865766265,"285 Dinh Tien Hoang, Phuong 8, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0243,Do Thi Linh,dothilinh@proton.me,+84331909214,"18 Nguyen Hue, Phuong 5, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0244,Phan Thi Uyen,phanthiuyen@hotmail.com,+84938907041,"871 Pham Ngoc Thach, Phuong 13, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0245,Nha phan phoi Smart Quan,nhaphanphoismartquan@yahoo.com,+84917062399,"172 Nguyen Van Cu, Phuong 15, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0246,Hoang Lan Binh,hoanglanbinh115@proton.me,+84363121700,"812 Nguyen Thi Minh Khai, Phuong Ben Nghe, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0247,Le Ngoc Nam,lengocnam364@proton.me,+84377129778,"459 Nguyen Hue, Phuong 1, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0248,Ly Duc Thao,lyducthao713@zoho.com,+84811372895,"80 Vo Van Tan, Phuong 7, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0249,Huynh Thi Van,huynhthivan@outlook.com,+84963630981,"709 Nguyen Thi Minh Khai, Phuong 15, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0250,Do Thi Van,dothivan855@proton.me,+84310110634,"648 Pasteur, Phuong 10, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0251,Cong ty Co phan Tech Star,congtycophantechstar@proton.me,+84946378870,"641 Pham Ngoc Thach, Phuong 15, Quan 1, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0252,Cong ty Co phan Group Yen,congtycophangroupyen236@gmail.com,+84531659557,"794 Pasteur, Phuong 11, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0253,Tran Minh Xuan,tranminhxuan@outlook.com,+84355995984,"658 Dinh Tien Hoang, Phuong 11, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0254,Phan Linh,phanlinh@hotmail.com,+84890020180,"237 Nguyen Hue, Phuong 11, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0255,Trung tam Elite Xuan,trungtamelitexuan@zoho.com,+84510313528,"104 Pasteur, Phuong 13, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0256,Shop Net Uyen,shopnetuyen@yahoo.com,+84580608379,"352 Cach Mang Thang Tam, Phuong 13, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0257,Ngo Ngoc An,ngongocan@proton.me,+84805353616,"412 Nguyen Thi Minh Khai, Phuong Ben Nghe, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,10
CUID_0258,Hoang Giang,hoanggiang487@yahoo.com,+84575234674,"212 Nguyen Thi Minh Khai, Phuong 13, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0259,Thuong mai Group An,thuongmaigroupan440@gmail.com,+84765143136,"798 Pham Ngoc Thach, Phuong 7, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0260,Cong nghe Asia Asia,congngheasiaasia837@outlook.com,+84313781099,"899 Pham Ngoc Thach, Phuong 1, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0261,Vu Quoc Hung,vuquochung@proton.me,+84357569663,"937 Vo Van Tan, Phuong 1, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0262,Ngo Huu Binh,ngohuubinh@outlook.com,+84906693128,"405 Nguyen Hue, Phuong 13, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0263,Huynh Thanh Xuan,huynhthanhxuan512@gmail.com,+84857093470,"710 Cach Mang Thang Tam, Phuong 11, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0264,Thuong mai VN Group,thuongmaivngroup396@proton.me,+84999233175,"704 Pasteur, Phuong 8, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0265,Hoang Nam,hoangnam@outlook.com,+84365621689,"450 Tran Hung Dao, Phuong Ben Nghe, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0266,Ho Quoc Giang,hoquocgiang326@proton.me,+84893786711,"144 Tran Hung Dao, Phuong 1, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0267,Dich vu Group Elite,dichvugroupelite@yahoo.com,+84707184613,"495 Tran Hung Dao, Phuong 7, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0268,Nguyen Quan,nguyenquan@yahoo.com,+84370998434,"262 Dinh Tien Hoang, Phuong 13, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0269,Shop Smart Yen,shopsmartyen@proton.me,+84954809537,"581 Dinh Tien Hoang, Phuong 15, Quan 1, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0270,Ly Bao Minh,lybaominh301@outlook.com,+84596946051,"609 Vo Van Tan, Phuong 7, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0271,Le Lan Hung,lelanhung331@outlook.com,+84371143537,"533 Pasteur, Phuong 7, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0272,Le Yen,leyen@proton.me,+84381743746,"130 Tran Hung Dao, Phuong 8, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0273,Vu Thi Xuan,vuthixuan@gmail.com,+84825440625,"644 Vo Van Tan, Phuong 8, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0274,Huynh Bao Binh,huynhbaobinh@proton.me,+84529041666,"619 Pasteur, Phuong 15, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0275,Shop Elite Solutions,shopelitesolutions@gmail.com,+84733045216,"291 Cach Mang Thang Tam, Phuong 15, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0276,Dich vu Tech Smart,dichvutechsmart@zoho.com,+84594699263,"548 Pasteur, Phuong Ben Nghe, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0277,Cong nghe Global Van,congngheglobalvan@outlook.com,+84522114772,"640 Dinh Tien Hoang, Phuong 13, Quan 1, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0278,Do Ngoc Hung,dongochung809@proton.me,+84935306376,"39 Tran Hung Dao, Phuong 8, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0279,Cong nghe Elite Uyen,congngheeliteuyen@gmail.com,+84814884890,"543 Pham Ngoc Thach, Phuong Ben Nghe, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0280,Bui Thi Oanh,buithioanh@gmail.com,+84783351611,"811 Pham Ngoc Thach, Phuong 11, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0281,Ly Thi Minh,lythiminh@yahoo.com,+84317794045,"204 Cach Mang Thang Tam, Phuong 14, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0282,Ngo Van,ngovan@proton.me,+84374750965,"99 Cach Mang Thang Tam, Phuong 14, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0283,Trung tam Tech Giang,trungtamtechgiang@proton.me,+84722576211,"991 Pasteur, Phuong 15, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0284,Dang Minh Minh,dangminhminh72@zoho.com,+84763414610,"446 Dinh Tien Hoang, Phuong 7, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0285,Cong nghe Asia Khanh,congngheasiakhanh202@hotmail.com,+84509750860,"327 Nguyen Thi Minh Khai, Phuong 14, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0286,Ly Lan Oanh,lylanoanh939@outlook.com,+84778404341,"796 Cach Mang Thang Tam, Phuong Ben Nghe, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0287,Duong Dung,duongdung@hotmail.com,+84975446593,"358 Nguyen Hue, Phuong Ben Nghe, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0288,Ngo Duc Khanh,ngoduckhanh@yahoo.com,+84977815304,"325 Dinh Tien Hoang, Phuong 5, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,20
CUID_0289,Giai phap Digital Van,giaiphapdigitalvan@proton.me,+84921578764,"308 Dinh Tien Hoang, Phuong Ben Nghe, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0290,Ly Thanh Minh,lythanhminh@outlook.com,+84795658809,"64 Nguyen Van Cu, Phuong 15, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0291,Nguyen Duc Yen,nguyenducyen@outlook.com,+84844211583,"437 Tran Hung Dao, Phuong 10, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0292,Nguyen Lan Uyen,nguyenlanuyen@proton.me,+84306447641,"531 Dinh Tien Hoang, Phuong 15, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0293,Phan Thanh Uyen,phanthanhuyen513@proton.me,+84745395714,"717 Le Loi, Phuong 7, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0294,Trung tam Pro Yen,trungtamproyen@gmail.com,+84504790673,"64 Cach Mang Thang Tam, Phuong 15, Quan 1, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0295,Vu Quoc Quan,vuquocquan@hotmail.com,+84720977504,"183 Pasteur, Phuong 1, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0296,Trung tam Pro Digital,trungtamprodigital@yahoo.com,+84726227697,"684 Nguyen Thi Minh Khai, Phuong 11, Quan 5, TP. Ho Chi Minh",Vietnam,VN,company,0
